action,recommendedCollection,reviewDecision,reason,sourceCategory,sourceSlug,id,name,price,availability,imageCount,localImages,sourceUrl,importStatus,importedAt,websitePath
"review","chairs","exclude plastic chairs","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","grace-plastic-chair-set-of-4-gold","Grace Plastic Chair Set of 4 â€“ Gold","8560","In stock","1","images/grace-plastic-chair-set-of-4-gold/Grace-Plastic-Chair-Set-of-4---Gold.jpg","https://www.betterhomeindia.com/product/grace-plastic-chair-set-of-4-gold/","not yet imported","",""
"review","chairs","exclude plastic chairs","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","octo-junior-plastic-kids-chair-with-tray","Octo Junior Plastic Kids Chair with Tray","1300","In stock","1","images/octo-junior-plastic-kids-chair-with-tray/Octo-Junior-Plastic-Kids-Chair-with-Tray---Single-Piece.jpg","https://www.betterhomeindia.com/product/octo-junior-plastic-kids-chair-with-tray/","not yet imported","",""
"review","chairs","exclude plastic chairs","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","paradise-plastic-arm-chair-set-of-4-rattan-dark-beige-season-rust-brown-ivory","Paradise Plastic Arm Chair Set of 4 â€“ Rattan Dark Beige, Season Rust Brown & Ivory","5960","In stock","1","images/paradise-plastic-arm-chair-set-of-4-rattan-dark-beige-season-rust-brown-ivory/Paradise-Plastic-Arm-Chair-Set-of-4---Rattan-Dark-Beige-Season-Rust-Brown-Ivory.jpg","https://www.betterhomeindia.com/product/paradise-plastic-arm-chair-set-of-4-rattan-dark-beige-season-rust-brown-ivory/","not yet imported","",""
"review","chairs","exclude plastic chairs","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","captain-chair-set-of-4-with-leatherette-cushion-season-rust-brown","Captain Chair Set of 4 with Leatherette Cushion â€“ Season Rust Brown","12000","In stock","1","images/captain-chair-set-of-4-with-leatherette-cushion-season-rust-brown/Captain-Chair-Set-of-4-with-Leatherette-Cushion---Season-Rust-Brown.jpg","https://www.betterhomeindia.com/product/captain-chair-set-of-4-with-leatherette-cushion-season-rust-brown/","not yet imported","",""
"review","chairs","exclude plastic chairs","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","exotica-plastic-arm-chair-set-of-4-rattan-dark-beige","Exotica Plastic Arm Chair Set of 4 â€“ Rattan Dark Beige","5600","In stock","1","images/exotica-plastic-arm-chair-set-of-4-rattan-dark-beige/Exotica-Plastic-Arm-Chair-Set-of-4---Rattan-Dark-Beige.jpg","https://www.betterhomeindia.com/product/exotica-plastic-arm-chair-set-of-4-rattan-dark-beige/","not yet imported","",""
"review","chairs","exclude plastic chairs","Would need Chairs/Plastic Chairs category if kept","Plastic Chair","plastic-chair","lounger-plastic-chair-set-of-4-orange-without-cushion","Lounger Plastic Chair Set of 4 â€“ Orange (Without Cushion)","11000","In stock","1","images/lounger-plastic-chair-set-of-4-orange-without-cushion/Lounger-Plastic-Chair-Set-of-4---Orange-Without-Cushion.jpg","https://www.betterhomeindia.com/product/lounger-plastic-chair-set-of-4-orange-without-cushion/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","spirit-mattress-6-inch-bonnell-spring-hard-soft-reversible-bed-mattress","Spirit Mattress â€“ 6 Inch Bonnell Spring Hard & Soft Reversible Bed Mattress","27510","In stock","3","images/spirit-mattress-6-inch-bonnell-spring-hard-soft-reversible-bed-mattress/Spirit-Mattress---6-Inch-Bonnell-Spring-Hard-Soft-Reversible-Bed-Mattress-1.webp | images/spirit-mattress-6-inch-bonnell-spring-hard-soft-reversible-bed-mattress/Spirit-Mattress---6-Inch-Bonnell-Spring-Hard-Soft-Reversible-Bed-Mattress-2.jpg | images/spirit-mattress-6-inch-bonnell-spring-hard-soft-reversible-bed-mattress/Spirit-Mattress---6-Inch-Bonnell-Spring-Hard-Soft-Reversible-Bed-Mattress-1.jpg","https://www.betterhomeindia.com/product/spirit-mattress-6-inch-bonnell-spring-hard-soft-reversible-bed-mattress/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","q-gel-natura-mattress-6-8-inch-pincore-latex-7-zone-support-bed-mattress","Q-Gel Natura Mattress â€“ 6 & 8 Inch Pincore Latex 7-Zone Support Bed Mattress","57960","In stock","3","images/q-gel-natura-mattress-6-8-inch-pincore-latex-7-zone-support-bed-mattress/Q-Gel-Natura-Mattress---6-8-Inch-Pincore-Latex-7-Zone-Support-Bed-Mattress.webp | images/q-gel-natura-mattress-6-8-inch-pincore-latex-7-zone-support-bed-mattress/Q-Gel-Natura-Mattress---6-8-Inch-Pincore-Latex-7-Zone-Support-Bed-Mattress.jpg | images/q-gel-natura-mattress-6-8-inch-pincore-latex-7-zone-support-bed-mattress/677401873-q-gel_web-banners-650x497-03.jpg","https://www.betterhomeindia.com/product/q-gel-natura-mattress-6-8-inch-pincore-latex-7-zone-support-bed-mattress/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","natura-latex-mattress-8-inch-100-natural-latex-medium-firm-orthopedic-mattress","Natura Latex Mattress â€“ 8 Inch 100% Natural Latex Medium Firm Orthopedic Mattress","72030","In stock","4","images/natura-latex-mattress-8-inch-100-natural-latex-medium-firm-orthopedic-mattress/Natura-Latex-Mattress---8-Inch-100-Natural-Latex-Medium-Firm-Orthopedic-Mattress-4.webp | images/natura-latex-mattress-8-inch-100-natural-latex-medium-firm-orthopedic-mattress/Natura-Latex-Mattress---8-Inch-100-Natural-Latex-Medium-Firm-Orthopedic-Mattress-1.webp | images/natura-latex-mattress-8-inch-100-natural-latex-medium-firm-orthopedic-mattress/Natura-Latex-Mattress---8-Inch-100-Natural-Latex-Medium-Firm-Orthopedic-Mattress-2.webp | images/natura-latex-mattress-8-inch-100-natural-latex-medium-firm-orthopedic-mattress/Natura-Latex-Mattress---8-Inch-100-Natural-Latex-Medium-Firm-Orthopedic-Mattress-3.webp","https://www.betterhomeindia.com/product/natura-latex-mattress-8-inch-100-natural-latex-medium-firm-orthopedic-mattress/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","spine-support-mattress-6-inch-rubberised-coir-extra-firm-orthopedic-mattress","Spine Support Mattress â€“ 6 Inch Rubberised Coir Extra Firm Orthopedic Mattress","27090","In stock","4","images/spine-support-mattress-6-inch-rubberised-coir-extra-firm-orthopedic-mattress/Spine-Support-Mattress---6-Inch-Rubberised-Coir-Extra-Firm-Orthopedic-Mattress-4.webp | images/spine-support-mattress-6-inch-rubberised-coir-extra-firm-orthopedic-mattress/Spine-Support-Mattress---6-Inch-Rubberised-Coir-Extra-Firm-Orthopedic-Mattress-2.webp | images/spine-support-mattress-6-inch-rubberised-coir-extra-firm-orthopedic-mattress/Spine-Support-Mattress---6-Inch-Rubberised-Coir-Extra-Firm-Orthopedic-Mattress-3.webp | images/spine-support-mattress-6-inch-rubberised-coir-extra-firm-orthopedic-mattress/Spine-Support-Mattress---6-Inch-Rubberised-Coir-Extra-Firm-Orthopedic-Mattress-1.webp","https://www.betterhomeindia.com/product/spine-support-mattress-6-inch-rubberised-coir-extra-firm-orthopedic-mattress/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","coco-rest-mattress-6-inch-rubberised-coir-orthopedic-support-bed-mattress","Coco Rest Mattress â€“ 6 Inch Rubberised Coir Orthopedic Support Bed Mattress","30030","In stock","3","images/coco-rest-mattress-6-inch-rubberised-coir-orthopedic-support-bed-mattress/Coco-Rest-Mattress---6-Inch-Rubberised-Coir-Orthopedic-Support-Bed-Mattress-1.webp | images/coco-rest-mattress-6-inch-rubberised-coir-orthopedic-support-bed-mattress/Coco-Rest-Mattress---6-Inch-Rubberised-Coir-Orthopedic-Support-Bed-Mattress-1.png | images/coco-rest-mattress-6-inch-rubberised-coir-orthopedic-support-bed-mattress/Coco-Rest-Mattress---6-Inch-Rubberised-Coir-Orthopedic-Support-Bed-Mattress-2.png","https://www.betterhomeindia.com/product/coco-rest-mattress-6-inch-rubberised-coir-orthopedic-support-bed-mattress/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","hexa-hybrid-mattress-8-inch-latex-memory-foam-pocket-spring-bed-mattress","Hexa Hybrid Mattress â€“ 8 Inch Latex & Memory Foam Pocket Spring Bed Mattress","67620","In stock","3","images/hexa-hybrid-mattress-8-inch-latex-memory-foam-pocket-spring-bed-mattress/Hexa-Hybrid-Mattress---8-Inch-Latex-Memory-Foam-Pocket-Spring-Bed-Mattress-1.webp | images/hexa-hybrid-mattress-8-inch-latex-memory-foam-pocket-spring-bed-mattress/Hexa-Hybrid-Mattress---8-Inch-Latex-Memory-Foam-Pocket-Spring-Bed-Mattress-2.webp | images/hexa-hybrid-mattress-8-inch-latex-memory-foam-pocket-spring-bed-mattress/Hexa-Hybrid-Mattress---8-Inch-Latex-Memory-Foam-Pocket-Spring-Bed-Mattress-3.webp","https://www.betterhomeindia.com/product/hexa-hybrid-mattress-8-inch-latex-memory-foam-pocket-spring-bed-mattress/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","q-gel-comfort-mattress-6-inch-copper-gel-memory-foam-cooling-bed-mattress","Q-Gel Comfort Mattress â€“ 6 Inch Copper Gel Memory Foam Cooling Bed Mattress","43554","In stock","2","images/q-gel-comfort-mattress-6-inch-copper-gel-memory-foam-cooling-bed-mattress/Q-Gel-Comfort-Mattress---6-Inch-Copper-Gel-Memory-Foam-Cooling-Bed-Mattress.webp | images/q-gel-comfort-mattress-6-inch-copper-gel-memory-foam-cooling-bed-mattress/Q-Gel-Comfort-Mattress---6-Inch-Copper-Gel-Memory-Foam-Cooling-Bed-Mattress.png","https://www.betterhomeindia.com/product/q-gel-comfort-mattress-6-inch-copper-gel-memory-foam-cooling-bed-mattress/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","q-gel-luxury-mattress-8-inch-copper-gel-memory-foam-cooling-euro-top-bed-mattress","Q-Gel Luxury Mattress 8-Inch Copper Gel Memory Foam Cooling Euro Top Bed Mattress","56700","In stock","2","images/q-gel-luxury-mattress-8-inch-copper-gel-memory-foam-cooling-euro-top-bed-mattress/Q-Gel-Luxury-Mattress-8-Inch-Copper-Gel-Memory-Foam-Cooling-Euro-Top-Bed-Mattress.webp | images/q-gel-luxury-mattress-8-inch-copper-gel-memory-foam-cooling-euro-top-bed-mattress/Q-Gel-Luxury-Mattress-8-Inch-Copper-Gel-Memory-Foam-Cooling-Euro-Top-Bed-Mattress.jpg","https://www.betterhomeindia.com/product/q-gel-luxury-mattress-8-inch-copper-gel-memory-foam-cooling-euro-top-bed-mattress/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","ortho-active-mattress-6-8-inch-coir-memory-foam-back-support-bed-mattress","Ortho Active Mattress â€“ 6 & 8 Inch Coir & Memory Foam Back Support Bed Mattress","45234","In stock","3","images/ortho-active-mattress-6-8-inch-coir-memory-foam-back-support-bed-mattress/Ortho-Active-Mattress---6-8-Inch-Coir-Memory-Foam-Back-Support-Bed-Mattress-1.webp | images/ortho-active-mattress-6-8-inch-coir-memory-foam-back-support-bed-mattress/Ortho-Active-Mattress---6-8-Inch-Coir-Memory-Foam-Back-Support-Bed-Mattress-2.webp | images/ortho-active-mattress-6-8-inch-coir-memory-foam-back-support-bed-mattress/Ortho-Active-Mattress---6-8-Inch-Coir-Memory-Foam-Back-Support-Bed-Mattress-3.webp","https://www.betterhomeindia.com/product/ortho-active-mattress-6-8-inch-coir-memory-foam-back-support-bed-mattress/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","triplex-mattress-6-inch-hr-memory-foam-hyper-soft-comfort-bed-mattress","Triplex Mattress â€“ 6 Inch HR Memory Foam Hyper Soft Comfort Bed Mattress","20202","In stock","3","images/triplex-mattress-6-inch-hr-memory-foam-hyper-soft-comfort-bed-mattress/Triplex-Mattress---6-Inch-HR-Memory-Foam-Hyper-Soft-Comfort-Bed-Mattress-3.webp | images/triplex-mattress-6-inch-hr-memory-foam-hyper-soft-comfort-bed-mattress/Triplex-Mattress---6-Inch-HR-Memory-Foam-Hyper-Soft-Comfort-Bed-Mattress-1.webp | images/triplex-mattress-6-inch-hr-memory-foam-hyper-soft-comfort-bed-mattress/Triplex-Mattress---6-Inch-HR-Memory-Foam-Hyper-Soft-Comfort-Bed-Mattress-2.webp","https://www.betterhomeindia.com/product/triplex-mattress-6-inch-hr-memory-foam-hyper-soft-comfort-bed-mattress/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","sleepables-dual-comfort-mattress-6-inch-hr-foam-hard-soft-reversible-bed-mattress","Sleepables Dual Comfort Mattress â€“ 6 Inch HR Foam Hard & Soft Reversible Bed Mattress","15708","In stock","2","images/sleepables-dual-comfort-mattress-6-inch-hr-foam-hard-soft-reversible-bed-mattress/Sleepables-Dual-Comfort-Mattress---6-Inch-HR-Foam-Hard-Soft-Reversible-Bed-Mattress-2.webp | images/sleepables-dual-comfort-mattress-6-inch-hr-foam-hard-soft-reversible-bed-mattress/Sleepables-Dual-Comfort-Mattress---6-Inch-HR-Foam-Hard-Soft-Reversible-Bed-Mattress-1.webp","https://www.betterhomeindia.com/product/sleepables-dual-comfort-mattress-6-inch-hr-foam-hard-soft-reversible-bed-mattress/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","posture-pro-mattress-6-8-inch-copper-gel-memory-foam-orthopedic-support-bed-mattress","Posture Pro Mattress â€“ 6 & 8 Inch Copper Gel Memory Foam Orthopedic Support Bed Mattress","40908","In stock","2","images/posture-pro-mattress-6-8-inch-copper-gel-memory-foam-orthopedic-support-bed-mattress/Posture-Pro-Mattress---6-8-Inch-Copper-Gel-Memory-Foam-Orthopedic-Support-Bed-Mattress-2.webp | images/posture-pro-mattress-6-8-inch-copper-gel-memory-foam-orthopedic-support-bed-mattress/Posture-Pro-Mattress---6-8-Inch-Copper-Gel-Memory-Foam-Orthopedic-Support-Bed-Mattress-1.webp","https://www.betterhomeindia.com/product/posture-pro-mattress-6-8-inch-copper-gel-memory-foam-orthopedic-support-bed-mattress/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","sleepables-ortho-memory-mattress-6-8-inch-memory-foam-back-support-bed-mattress","Sleepables Ortho Memory Mattress 6 & 8-Inch Memory Foam Back Support Bed Mattress","22428","In stock","1","images/sleepables-ortho-memory-mattress-6-8-inch-memory-foam-back-support-bed-mattress/Sleepables-Ortho-Memory-Mattress---6-8-Inch-Memory-Foam-Back-Support-Bed-Mattress.webp","https://www.betterhomeindia.com/product/sleepables-ortho-memory-mattress-6-8-inch-memory-foam-back-support-bed-mattress/","not yet imported","",""
"exclude","mattresses","exclude mattresses","User said eliminate mattress","Mattress","mattress","lumbar-rest-mattress-8-inch-hr-foam-bonnell-spring-back-support-mattress","Lumbar Rest Mattress â€“ 8 Inch HR Foam Bonnell Spring Back Support Mattress","33180","In stock","2","images/lumbar-rest-mattress-8-inch-hr-foam-bonnell-spring-back-support-mattress/Lumbar-Rest-Mattress---8-Inch-HR-Foam-Bonnell-Spring-Back-Support-Mattress-1.webp | images/lumbar-rest-mattress-8-inch-hr-foam-bonnell-spring-back-support-mattress/Lumbar-Rest-Mattress---8-Inch-HR-Foam-Bonnell-Spring-Back-Support-Mattress-2.webp","https://www.betterhomeindia.com/product/lumbar-rest-mattress-8-inch-hr-foam-bonnell-spring-back-support-mattress/","not yet imported","",""
"import","cabinets-sideboards","import as new category","Storage cabinets fit cabinets/storage collection","Storage Cabinet","storage-cabinet","modern-4-door-storage-cabinet-dark-charcoal-grey-finish-2","Modern 2 Door Storage Cabinet (Dark Charcoal Grey Finish)","7000","In stock","1","images/modern-4-door-storage-cabinet-dark-charcoal-grey-finish-2/Modern-4-Door-Storage-Cabinet-Dark-Charcoal-Grey-Finish-2.webp","https://www.betterhomeindia.com/product/modern-4-door-storage-cabinet-dark-charcoal-grey-finish-2/","imported","2026-05-27T19:50:45.903Z","/products/modern-4-door-storage-cabinet-dark-charcoal-grey-finish-2"
